               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
127,0.018549,0.024222,0.0016881,0.97067,0.94507,0.96916,0.89181,0.013972,0.013346,0.0016338,0.001684,0.001684,0.001684
128,0.018392,0.02429,0.0016411,0.96875,0.94663,0.96868,0.89149,0.013966,0.013324,0.0016337,0.001618,0.001618,0.001618
129,0.018265,0.023952,0.0016342,0.96668,0.94903,0.96871,0.89137,0.013963,0.013318,0.0016416,0.001552,0.001552,0.001552
130,0.018261,0.02411,0.001692,0.96686,0.94837,0.96877,0.89129,0.013959,0.013313,0.0016473,0.001486,0.001486,0.001486
131,0.018014,0.023314,0.0016408,0.96744,0.94817,0.96909,0.89136,0.01396,0.013329,0.0016484,0.00142,0.00142,0.00142
132,0.01817,0.023944,0.001691,0.96756,0.9479,0.96865,0.89133,0.013957,0.013327,0.0016481,0.001354,0.001354,0.001354
133,0.017966,0.023459,0.0016034,0.96729,0.94787,0.96869,0.89113,0.01395,0.013309,0.0016471,0.001288,0.001288,0.001288
134,0.018006,0.023522,0.0015691,0.96837,0.94674,0.96876,0.89139,0.013945,0.013309,0.0016417,0.001222,0.001222,0.001222
135,0.017919,0.023462,0.0015767,0.96722,0.9475,0.96874,0.89133,0.013938,0.013295,0.0016393,0.001156,0.001156,0.001156
136,0.017866,0.023184,0.0015644,0.96725,0.94746,0.96866,0.89201,0.013932,0.013279,0.0016384,0.00109,0.00109,0.00109
137,0.017732,0.023165,0.0015499,0.96702,0.94758,0.96869,0.89201,0.013922,0.013273,0.0016394,0.001024,0.001024,0.001024
138,0.017588,0.022722,0.0015451,0.96716,0.94753,0.96862,0.89213,0.013917,0.013278,0.0016381,0.000958,0.000958,0.000958
139,0.017847,0.023394,0.0015492,0.96697,0.94751,0.96857,0.89238,0.013913,0.013265,0.0016378,0.000892,0.000892,0.000892
140,0.017477,0.022558,0.0014562,0.96762,0.94682,0.96858,0.89232,0.013908,0.013264,0.0016385,0.000826,0.000826,0.000826
141,0.017741,0.022942,0.0015552,0.96632,0.94809,0.96856,0.89234,0.013901,0.013272,0.001638,0.00076,0.00076,0.00076
142,0.017418,0.022391,0.0015097,0.9666,0.94799,0.96846,0.89213,0.013896,0.013258,0.0016387,0.000694,0.000694,0.000694
143,0.017485,0.022415,0.0015087,0.96664,0.94796,0.96851,0.89231,0.013891,0.013246,0.0016404,0.000628,0.000628,0.000628
144,0.017504,0.022626,0.0014873,0.96607,0.94884,0.96854,0.89226,0.01389,0.013261,0.0016406,0.000562,0.000562,0.000562
145,0.017189,0.022246,0.0014214,0.96593,0.94928,0.96847,0.89221,0.013885,0.013248,0.0016415,0.000496,0.000496,0.000496
146,0.017561,0.022494,0.0015083,0.96458,0.95133,0.96852,0.89253,0.013883,0.013255,0.0016402,0.00043,0.00043,0.00043
147,0.017376,0.022358,0.0014882,0.9646,0.95115,0.96856,0.89228,0.013878,0.013251,0.0016392,0.000364,0.000364,0.000364
148,0.017126,0.02191,0.0014403,0.9646,0.95113,0.96856,0.89212,0.013875,0.013252,0.001638,0.000298,0.000298,0.000298
149,0.017301,0.022164,0.0014692,0.9677,0.9482,0.96855,0.89252,0.013874,0.013251,0.0016386,0.000232,0.000232,0.000232
