               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 125,            0.011667,           0.0066456,           0.0016166,             0.96313,             0.94603,             0.96665,              0.8057,            0.011277,           0.0041904,           0.0023401,            0.001816,            0.001816,            0.001816
                 126,             0.01168,           0.0067465,           0.0016464,              0.9597,              0.9462,              0.9674,             0.80554,            0.011288,           0.0041859,           0.0023421,             0.00175,             0.00175,             0.00175
                 127,            0.011612,           0.0067024,           0.0016075,              0.9647,             0.94276,             0.96673,             0.80694,            0.011303,           0.0041938,           0.0023297,            0.001684,            0.001684,            0.001684
                 128,            0.011478,           0.0066876,           0.0015161,             0.96364,              0.9433,             0.96673,              0.8063,            0.011322,           0.0042107,           0.0023157,            0.001618,            0.001618,            0.001618
                 129,             0.01154,           0.0066357,           0.0015941,             0.96627,             0.93967,             0.96723,             0.80606,            0.011289,           0.0041922,            0.002285,            0.001552,            0.001552,            0.001552
                 130,            0.011342,           0.0065786,           0.0015729,             0.96575,             0.94246,              0.9686,             0.80553,            0.011288,           0.0041837,           0.0022705,            0.001486,            0.001486,            0.001486
                 131,            0.011268,            0.006545,           0.0015923,             0.96992,             0.93744,             0.96695,             0.80621,            0.011297,           0.0042017,           0.0023245,             0.00142,             0.00142,             0.00142
                 132,            0.011239,           0.0065408,           0.0014807,             0.96543,             0.94188,             0.96731,             0.80789,            0.011258,           0.0041998,           0.0023369,            0.001354,            0.001354,            0.001354
                 133,            0.011148,           0.0063834,           0.0015219,             0.96584,             0.94331,              0.9676,             0.80768,            0.011258,            0.004188,           0.0023412,            0.001288,            0.001288,            0.001288
                 134,            0.011157,           0.0065198,           0.0014711,             0.96387,             0.94483,             0.96753,              0.8079,            0.011251,           0.0041982,            0.002358,            0.001222,            0.001222,            0.001222
                 135,            0.011051,           0.0064144,           0.0015081,             0.96323,             0.94745,             0.96765,             0.80936,            0.011193,           0.0041833,           0.0023411,            0.001156,            0.001156,            0.001156
